date_time,type,f_flux,temp_soil_ave,comments,f_quality_flag,plot_area,f_temp_air_ave,chamber_vol,origSiteID,origBlockID,warming,grazing,Nlevel,origPlotID,destSiteID,destPlotID,destBlockID,Namount_kg_ha_y,PAR_ave,turfID,flux_campaign,par_correction,replicate
2021-06-04T11:43:40Z,NEE,-60.42377169581351,15.773333333333333,NA,ok,0.0625,24.79866666666669,24.575,Joasete,2,W,C,6,90,Vikesland,166,2,5,606.0233333333333,90 WN6C 166,1,NA,NA
2021-06-04T11:49:50Z,ER,39.1256196326259,15.647333333333334,NA,ok,0.0625,22.79333333333335,24.575,Joasete,2,W,C,6,90,Vikesland,166,2,5,1.33,90 WN6C 166,1,TRUE,NA
2021-06-04T11:49:50Z,ER,39.018526688368006,15.647333333333334,NA,ok,0.0625,22.79333333333335,24.575,Joasete,2,W,C,6,90,Vikesland,166,2,5,1.33,90 WN6C 166,1,NA,NA
2021-06-04T11:55:10Z,GPP,-35.881168802293914,17.022,NA,ok,0.0625,24.541999999999973,24.575,Joasete,2,W,M,6,92,Vikesland,167,2,5,401.9193333333333,92 WN6M 167,1,TRUE,NA
2021-06-04T11:55:10Z,GPP,-42.05700378661433,17.022,NA,ok,0.0625,24.541999999999973,24.575,Joasete,2,W,M,6,92,Vikesland,167,2,5,401.9193333333333,92 WN6M 167,1,NA,NA
2021-06-04T11:55:10Z,NEE,-8.89116124820358,17.022,NA,ok,0.0625,24.541999999999973,24.575,Joasete,2,W,M,6,92,Vikesland,167,2,5,401.9193333333333,92 WN6M 167,1,TRUE,NA
2021-06-04T11:55:10Z,NEE,-15.159440024744665,17.022,NA,ok,0.0625,24.541999999999973,24.575,Joasete,2,W,M,6,92,Vikesland,167,2,5,401.9193333333333,92 WN6M 167,1,NA,NA
2021-06-04T11:59:30Z,ER,26.990007554090337,16.704666666666668,NA,ok,0.0625,22.632000000000005,24.575,Joasete,2,W,M,6,92,Vikesland,167,2,5,1.1480000000000001,92 WN6M 167,1,TRUE,NA
2021-06-04T11:59:30Z,ER,26.897563761869662,16.704666666666668,NA,ok,0.0625,22.632000000000005,24.575,Joasete,2,W,M,6,92,Vikesland,167,2,5,1.1480000000000001,92 WN6M 167,1,NA,NA
2021-06-04T12:05:15Z,GPP,-30.795095605470628,17.511333333333333,PAR 3h period average,ok,0.0625,28.851999999999975,24.575,Joasete,3,W,M,5,97,Vikesland,169,3,1,1376.659619047619,97 WN5M 169,1,TRUE,NA
2021-06-04T12:05:15Z,GPP,-68.52276967280757,17.511333333333333,PAR 3h period average,ok,0.0625,28.851999999999975,24.575,Joasete,3,W,M,5,97,Vikesland,169,3,1,1376.659619047619,97 WN5M 169,1,NA,NA
2021-06-04T12:05:15Z,NEE,9.700937160392542,17.511333333333333,PAR 3h period average,ok,0.0625,28.851999999999975,24.575,Joasete,3,W,M,5,97,Vikesland,169,3,1,1376.659619047619,97 WN5M 169,1,TRUE,NA
2021-06-04T12:05:15Z,NEE,-28.026736906944397,17.511333333333333,PAR 3h period average,ok,0.0625,28.851999999999975,24.575,Joasete,3,W,M,5,97,Vikesland,169,3,1,1376.659619047619,97 WN5M 169,1,NA,NA
2021-06-04T12:10:40Z,ER,40.49603276586317,17.491333333333333,NA,ok,0.0625,28.23733333333331,24.575,Joasete,3,W,M,5,97,Vikesland,169,3,1,0,97 WN5M 169,1,TRUE,NA
2021-06-04T12:10:40Z,ER,40.49603276586317,17.491333333333333,NA,ok,0.0625,28.23733333333331,24.575,Joasete,3,W,M,5,97,Vikesland,169,3,1,0,97 WN5M 169,1,NA,NA
2021-06-04T12:17:20Z,GPP,-23.751473897881638,17.282666666666668,PAR 3h period average,ok,0.0625,28.831333333333305,24.575,Joasete,3,W,C,5,99,Vikesland,170,3,1,1376.659619047619,99 WN5C 170,1,TRUE,NA
2021-06-04T12:17:20Z,GPP,-61.47103882399555,17.282666666666668,PAR 3h period average,ok,0.0625,28.831333333333305,24.575,Joasete,3,W,C,5,99,Vikesland,170,3,1,1376.659619047619,99 WN5C 170,1,NA,NA
2021-06-04T12:17:20Z,NEE,26.253033535544176,17.282666666666668,PAR 3h period average,ok,0.0625,28.831333333333305,24.575,Joasete,3,W,C,5,99,Vikesland,170,3,1,1376.659619047619,99 WN5C 170,1,TRUE,NA
2021-06-04T12:17:20Z,NEE,-11.47464053179276,17.282666666666668,PAR 3h period average,ok,0.0625,28.831333333333305,24.575,Joasete,3,W,C,5,99,Vikesland,170,3,1,1376.659619047619,99 WN5C 170,1,NA,NA
2021-06-04T12:21:50Z,ER,50.004507433425815,16.904,NA,ok,0.0625,25.879333333333307,24.575,Joasete,3,W,C,5,99,Vikesland,170,3,1,0.10066666666666667,99 WN5C 170,1,TRUE,NA
2021-06-04T12:21:50Z,ER,49.99639829220279,16.904,NA,ok,0.0625,25.879333333333307,24.575,Joasete,3,W,C,5,99,Vikesland,170,3,1,0.10066666666666667,99 WN5C 170,1,NA,NA
2021-06-04T12:27:40Z,GPP,14.869532550778448,17.578666666666667,PAR 3h period average,ok,0.0625,29.189999999999998,24.575,Joasete,3,W,I,5,102,Vikesland,171,3,1,1376.659619047619,102 WN5I 171,1,TRUE,NA
2021-06-04T12:27:40Z,GPP,-22.858141516558486,17.578666666666667,PAR 3h period average,ok,0.0625,29.189999999999998,24.575,Joasete,3,W,I,5,102,Vikesland,171,3,1,1376.659619047619,102 WN5I 171,1,NA,NA
2021-06-04T12:27:40Z,NEE,46.29324972376032,17.578666666666667,PAR 3h period average,ok,0.0625,29.189999999999998,24.575,Joasete,3,W,I,5,102,Vikesland,171,3,1,1376.659619047619,102 WN5I 171,1,TRUE,NA
2021-06-04T12:27:40Z,NEE,8.565575656423384,17.578666666666667,PAR 3h period average,ok,0.0625,29.189999999999998,24.575,Joasete,3,W,I,5,102,Vikesland,171,3,1,1376.659619047619,102 WN5I 171,1,NA,NA
2021-06-04T12:32:40Z,ER,31.42371717298187,17.809333333333335,NA,ok,0.0625,27.115999999999985,24.575,Joasete,3,W,I,5,102,Vikesland,171,3,1,0,102 WN5I 171,1,TRUE,NA
2021-06-04T12:32:40Z,ER,31.42371717298187,17.809333333333335,NA,ok,0.0625,27.115999999999985,24.575,Joasete,3,W,I,5,102,Vikesland,171,3,1,0,102 WN5I 171,1,NA,NA
2021-06-04T12:53:40Z,GPP,NA,18.655333333333335,PAR 3h period average,force_discard,0.0625,27.916666666666686,24.575,Joasete,4,W,C,3,105,Vikesland,173,4,0,1376.659619047619,105 WN3C 173,1,TRUE,NA
2021-06-04T12:53:40Z,GPP,NA,18.655333333333335,PAR 3h period average,force_discard,0.0625,27.916666666666686,24.575,Joasete,4,W,C,3,105,Vikesland,173,4,0,1376.659619047619,105 WN3C 173,1,NA,NA
2021-06-04T12:53:40Z,NEE,NA,18.655333333333335,PAR 3h period average,force_discard,0.0625,27.916666666666686,24.575,Joasete,4,W,C,3,105,Vikesland,173,4,0,1376.659619047619,105 WN3C 173,1,TRUE,NA
2021-06-04T12:53:40Z,NEE,NA,18.655333333333335,PAR 3h period average,force_discard,0.0625,27.916666666666686,24.575,Joasete,4,W,C,3,105,Vikesland,173,4,0,1376.659619047619,105 WN3C 173,1,NA,NA
2021-06-04T12:57:40Z,ER,41.12583476688843,18.212,NA,ok,0.0625,25.533999999999992,24.575,Joasete,4,W,C,3,105,Vikesland,173,4,0,0.18133333333333332,105 WN3C 173,1,TRUE,NA
2021-06-04T12:57:40Z,ER,41.111227969191816,18.212,NA,ok,0.0625,25.533999999999992,24.575,Joasete,4,W,C,3,105,Vikesland,173,4,0,0.18133333333333332,105 WN3C 173,1,NA,NA
2021-06-04T13:02:50Z,GPP,20.383006257252752,19.267333333333333,NA,ok,0.0625,28.00799999999998,24.575,Joasete,4,W,I,3,106,Vikesland,174,4,0,1260.9986666666666,106 WN3I 174,1,TRUE,NA
2021-06-04T13:02:50Z,GPP,-16.149645807126923,19.267333333333333,NA,ok,0.0625,28.00799999999998,24.575,Joasete,4,W,I,3,106,Vikesland,174,4,0,1260.9986666666666,106 WN3I 174,1,NA,NA
2021-06-04T13:02:50Z,NEE,28.876230957169945,19.267333333333333,NA,ok,0.0625,28.00799999999998,24.575,Joasete,4,W,I,3,106,Vikesland,174,4,0,1260.9986666666666,106 WN3I 174,1,TRUE,NA
2021-06-04T13:02:50Z,NEE,-7.8158714037532295,19.267333333333333,NA,ok,0.0625,28.00799999999998,24.575,Joasete,4,W,I,3,106,Vikesland,174,4,0,1260.9986666666666,106 WN3I 174,1,NA,NA
2021-06-04T13:06:50Z,ER,8.49322469991719,19.023333333333333,NA,ok,0.0625,25.709333333333348,24.575,Joasete,4,W,I,3,106,Vikesland,174,4,0,1.9806666666666666,106 WN3I 174,1,TRUE,NA
2021-06-04T13:06:50Z,ER,8.333774403373694,19.023333333333333,NA,ok,0.0625,25.709333333333348,24.575,Joasete,4,W,I,3,106,Vikesland,174,4,0,1.9806666666666666,106 WN3I 174,1,NA,NA
2021-06-04T13:14:00Z,GPP,-8.562025083256685,17.368,NA,ok,0.0625,30.889333333333354,24.575,Joasete,4,W,M,3,107,Vikesland,175,4,0,1359.6726666666666,107 WN3M 175,1,TRUE,NA
2021-06-04T13:14:00Z,GPP,-45.792135250416095,17.368,NA,ok,0.0625,30.889333333333354,24.575,Joasete,4,W,M,3,107,Vikesland,175,4,0,1359.6726666666666,107 WN3M 175,1,NA,NA
2021-06-04T13:14:00Z,NEE,23.111907983063247,17.368,NA,ok,0.0625,30.889333333333354,24.575,Joasete,4,W,M,3,107,Vikesland,175,4,0,1359.6726666666666,107 WN3M 175,1,TRUE,NA
2021-06-04T13:14:00Z,NEE,-14.50917563120245,17.368,NA,ok,0.0625,30.889333333333354,24.575,Joasete,4,W,M,3,107,Vikesland,175,4,0,1359.6726666666666,107 WN3M 175,1,NA,NA
2021-06-04T13:19:40Z,ER,31.673933066319933,17.184,NA,ok,0.0625,27.854666666666674,24.575,Joasete,4,W,M,3,107,Vikesland,175,4,0,4.8613333333333335,107 WN3M 175,1,TRUE,NA
2021-06-04T13:19:40Z,ER,31.282959619213646,17.184,NA,ok,0.0625,27.854666666666674,24.575,Joasete,4,W,M,3,107,Vikesland,175,4,0,4.8613333333333335,107 WN3M 175,1,NA,NA
2021-06-04T13:25:30Z,GPP,-6.940440644811915,19.54,PAR 3h period average,ok,0.0625,34.75999999999999,24.575,Joasete,5,W,M,10,114,Vikesland,177,5,150,1376.659619047619,114 WN10M 177,1,TRUE,NA
2021-06-04T13:25:30Z,GPP,-44.66811471214885,19.54,PAR 3h period average,ok,0.0625,34.75999999999999,24.575,Joasete,5,W,M,10,114,Vikesland,177,5,150,1376.659619047619,114 WN10M 177,1,NA,NA
2021-06-04T13:25:30Z,NEE,36.39224987165821,19.54,PAR 3h period average,ok,0.0625,34.75999999999999,24.575,Joasete,5,W,M,10,114,Vikesland,177,5,150,1376.659619047619,114 WN10M 177,1,TRUE,NA
2021-06-04T13:25:30Z,NEE,-1.3354241956787258,19.54,PAR 3h period average,ok,0.0625,34.75999999999999,24.575,Joasete,5,W,M,10,114,Vikesland,177,5,150,1376.659619047619,114 WN10M 177,1,NA,NA
2021-06-04T13:30:40Z,ER,43.33269051647012,19.715333333333334,NA,ok,0.0625,31.70666666666665,24.575,Joasete,5,W,M,10,114,Vikesland,177,5,150,0,114 WN10M 177,1,TRUE,NA
2021-06-04T13:30:40Z,ER,43.33269051647012,19.715333333333334,NA,ok,0.0625,31.70666666666665,24.575,Joasete,5,W,M,10,114,Vikesland,177,5,150,0,114 WN10M 177,1,NA,NA
2021-06-04T13:35:45Z,GPP,-24.9134017132169,19.142666666666667,PAR 3h period average,ok,0.0625,34.27333333333331,24.575,Joasete,5,W,C,10,116,Vikesland,179,5,150,1376.659619047619,116 WN10C 179,1,TRUE,NA
2021-06-04T13:35:45Z,GPP,-62.641075780553834,19.142666666666667,PAR 3h period average,ok,0.0625,34.27333333333331,24.575,Joasete,5,W,C,10,116,Vikesland,179,5,150,1376.659619047619,116 WN10C 179,1,NA,NA
2021-06-04T13:35:45Z,NEE,12.92234514400711,19.142666666666667,PAR 3h period average,ok,0.0625,34.27333333333331,24.575,Joasete,5,W,C,10,116,Vikesland,179,5,150,1376.659619047619,116 WN10C 179,1,TRUE,NA
2021-06-04T13:35:45Z,NEE,-24.80532892332982,19.142666666666667,PAR 3h period average,ok,0.0625,34.27333333333331,24.575,Joasete,5,W,C,10,116,Vikesland,179,5,150,1376.659619047619,116 WN10C 179,1,NA,NA
2021-06-04T13:40:10Z,ER,37.83574685722401,19.463333333333335,NA,ok,0.0625,32.398000000000025,24.575,Joasete,5,W,C,10,116,Vikesland,179,5,150,0,116 WN10C 179,1,TRUE,NA
2021-06-04T13:40:10Z,ER,37.83574685722401,19.463333333333335,NA,ok,0.0625,32.398000000000025,24.575,Joasete,5,W,C,10,116,Vikesland,179,5,150,0,116 WN10C 179,1,NA,NA
2021-06-04T13:45:15Z,GPP,27.27906871326051,19.545333333333332,PAR 3h period average,ok,0.0625,36.62933333333331,24.575,Joasete,5,W,I,10,115,Vikesland,178,5,150,1376.659619047619,115 WN10I 178,1,TRUE,NA
2021-06-04T13:45:15Z,GPP,-10.44860535407642,19.545333333333332,PAR 3h period average,ok,0.0625,36.62933333333331,24.575,Joasete,5,W,I,10,115,Vikesland,178,5,150,1376.659619047619,115 WN10I 178,1,NA,NA
2021-06-04T13:45:15Z,NEE,47.77078278281611,19.545333333333332,PAR 3h period average,ok,0.0625,36.62933333333331,24.575,Joasete,5,W,I,10,115,Vikesland,178,5,150,1376.659619047619,115 WN10I 178,1,TRUE,NA
2021-06-04T13:45:15Z,NEE,10.043108715479182,19.545333333333332,PAR 3h period average,ok,0.0625,36.62933333333331,24.575,Joasete,5,W,I,10,115,Vikesland,178,5,150,1376.659619047619,115 WN10I 178,1,NA,NA
2021-06-04T13:50:00Z,ER,20.491714069555602,18.996,NA,ok,0.0625,32.69,24.575,Joasete,5,W,I,10,115,Vikesland,178,5,150,0,115 WN10I 178,1,TRUE,NA
2021-06-04T13:50:00Z,ER,20.491714069555602,18.996,NA,ok,0.0625,32.69,24.575,Joasete,5,W,I,10,115,Vikesland,178,5,150,0,115 WN10I 178,1,NA,NA
2021-06-04T13:55:20Z,GPP,-12.233602696498025,22.292666666666666,NA,ok,0.0625,35.79066666666665,24.575,Joasete,6,W,I,7,122,Vikesland,181,6,10,1577.8046666666667,122 WN7I 181,1,TRUE,NA
2021-06-04T13:55:20Z,GPP,-49.31371202844013,22.292666666666666,NA,ok,0.0625,35.79066666666665,24.575,Joasete,6,W,I,7,122,Vikesland,181,6,10,1577.8046666666667,122 WN7I 181,1,NA,NA
2021-06-04T13:55:20Z,NEE,44.509077387104526,22.292666666666666,NA,ok,0.0625,35.79066666666665,24.575,Joasete,6,W,I,7,122,Vikesland,181,6,10,1577.8046666666667,122 WN7I 181,1,TRUE,NA
2021-06-04T13:55:20Z,NEE,6.710341163870921,22.292666666666666,NA,ok,0.0625,35.79066666666665,24.575,Joasete,6,W,I,7,122,Vikesland,181,6,10,1577.8046666666667,122 WN7I 181,1,NA,NA
2021-06-04T13:59:40Z,ER,56.74268008360255,22.786666666666665,NA,ok,0.0625,33.678,24.575,Joasete,6,W,I,7,122,Vikesland,181,6,10,8.947692307692307,122 WN7I 181,1,TRUE,NA
2021-06-04T13:59:40Z,ER,56.02405319231105,22.786666666666665,NA,ok,0.0625,33.678,24.575,Joasete,6,W,I,7,122,Vikesland,181,6,10,8.947692307692307,122 WN7I 181,1,NA,NA
2021-06-04T14:06:20Z,GPP,-26.39870775146519,22.187333333333335,NA,ok,0.0625,38.128666666666675,24.575,Joasete,6,W,M,7,123,Vikesland,182,6,10,1583.0206666666666,123 WN7M 182,1,TRUE,NA
2021-06-04T14:06:20Z,GPP,-63.871894801231846,22.187333333333335,NA,ok,0.0625,38.128666666666675,24.575,Joasete,6,W,M,7,123,Vikesland,182,6,10,1583.0206666666666,123 WN7M 182,1,NA,NA
2021-06-04T14:06:20Z,NEE,33.3764642225524,22.187333333333335,NA,ok,0.0625,38.128666666666675,24.575,Joasete,6,W,M,7,123,Vikesland,182,6,10,1583.0206666666666,123 WN7M 182,1,TRUE,NA
2021-06-04T14:06:20Z,NEE,-4.394894654252415,22.187333333333335,NA,ok,0.0625,38.128666666666675,24.575,Joasete,6,W,M,7,123,Vikesland,182,6,10,1583.0206666666666,123 WN7M 182,1,NA,NA
2021-06-04T14:11:45Z,ER,59.77517197401759,21.453333333333333,NA,ok,0.0625,32.10666666666668,24.575,Joasete,6,W,M,7,123,Vikesland,182,6,10,3.706,123 WN7M 182,1,TRUE,NA
2021-06-04T14:11:45Z,ER,59.47700014697943,21.453333333333333,NA,ok,0.0625,32.10666666666668,24.575,Joasete,6,W,M,7,123,Vikesland,182,6,10,3.706,123 WN7M 182,1,NA,NA
2021-06-04T14:16:50Z,GPP,-30.001763559494464,19.766,NA,ok,0.0625,36.869333333333316,24.575,Joasete,6,W,C,7,125,Vikesland,183,6,10,1718.8533333333332,125 WN7C 183,1,TRUE,NA
2021-06-04T14:16:50Z,GPP,-66.14085436765775,19.766,NA,ok,0.0625,36.869333333333316,24.575,Joasete,6,W,C,7,125,Vikesland,183,6,10,1718.8533333333332,125 WN7C 183,1,NA,NA
2021-06-04T14:16:50Z,NEE,34.231823907781134,19.766,NA,ok,0.0625,36.869333333333316,24.575,Joasete,6,W,C,7,125,Vikesland,183,6,10,1718.8533333333332,125 WN7C 183,1,TRUE,NA
2021-06-04T14:16:50Z,NEE,-2.3064834942795915,19.766,NA,ok,0.0625,36.869333333333316,24.575,Joasete,6,W,C,7,125,Vikesland,183,6,10,1718.8533333333332,125 WN7C 183,1,NA,NA
2021-06-04T14:21:45Z,ER,64.2335874672756,19.472,NA,ok,0.0625,32.557333333333304,24.575,Joasete,6,W,C,7,125,Vikesland,183,6,10,4.9639999999999995,125 WN7C 183,1,TRUE,NA
2021-06-04T14:21:45Z,ER,63.83437087337816,19.472,NA,ok,0.0625,32.557333333333304,24.575,Joasete,6,W,C,7,125,Vikesland,183,6,10,4.9639999999999995,125 WN7C 183,1,NA,NA
2021-06-04T14:28:45Z,GPP,-49.43323183982046,19.708666666666666,PAR sensor confused (too hot?) / PAR 3h period average,ok,0.0625,36.78133333333335,24.575,Joasete,7,W,M,4,132,Vikesland,185,7,0.5,1376.659619047619,132 WN4M 185,1,TRUE,NA
2021-06-04T14:28:45Z,GPP,-86.89954277888798,19.708666666666666,PAR sensor confused (too hot?) / PAR 3h period average,ok,0.0625,36.78133333333335,24.575,Joasete,7,W,M,4,132,Vikesland,185,7,0.5,1376.659619047619,132 WN4M 185,1,NA,NA
2021-06-04T14:28:45Z,NEE,31.050806614606877,19.708666666666666,PAR sensor confused (too hot?) / PAR 3h period average,ok,0.0625,36.78133333333335,24.575,Joasete,7,W,M,4,132,Vikesland,185,7,0.5,1376.659619047619,132 WN4M 185,1,TRUE,NA
2021-06-04T14:28:45Z,NEE,-6.676867452730059,19.708666666666666,PAR sensor confused (too hot?) / PAR 3h period average,ok,0.0625,36.78133333333335,24.575,Joasete,7,W,M,4,132,Vikesland,185,7,0.5,1376.659619047619,132 WN4M 185,1,NA,NA
2021-06-04T14:36:20Z,ER,80.48403845442733,19.74266666666667,PAR sensor confused (too hot?),ok,0.0625,33.47399999999999,24.575,Joasete,7,W,M,4,132,Vikesland,185,7,0.5,3.248,132 WN4M 185,1,TRUE,NA
2021-06-04T14:36:20Z,ER,80.22267532615791,19.74266666666667,PAR sensor confused (too hot?),ok,0.0625,33.47399999999999,24.575,Joasete,7,W,M,4,132,Vikesland,185,7,0.5,3.248,132 WN4M 185,1,NA,NA
2021-06-04T14:41:45Z,GPP,-34.53874958959649,18.156,PAR sensor confused (too hot?),ok,0.0625,38.913333333333355,24.575,Joasete,7,W,C,4,133,Vikesland,186,7,0.5,1310.1399999999999,133 WN4C 186,1,TRUE,NA
2021-06-04T14:41:45Z,GPP,-71.63199014943035,18.156,PAR sensor confused (too hot?),ok,0.0625,38.913333333333355,24.575,Joasete,7,W,C,4,133,Vikesland,186,7,0.5,1310.1399999999999,133 WN4C 186,1,NA,NA
2021-06-04T14:41:45Z,NEE,40.92154509363861,18.156,PAR sensor confused (too hot?),ok,0.0625,38.913333333333355,24.575,Joasete,7,W,C,4,133,Vikesland,186,7,0.5,1310.1399999999999,133 WN4C 186,1,TRUE,NA
2021-06-04T14:41:45Z,NEE,3.7007165275031433,18.156,PAR sensor confused (too hot?),ok,0.0625,38.913333333333355,24.575,Joasete,7,W,C,4,133,Vikesland,186,7,0.5,1310.1399999999999,133 WN4C 186,1,NA,NA
2021-06-04T14:46:30Z,ER,75.4602946832351,17.435333333333332,PAR sensor confused (too hot?),ok,0.0625,33.49599999999998,24.575,Joasete,7,W,C,4,133,Vikesland,186,7,0.5,1.5846666666666667,133 WN4C 186,1,TRUE,NA
2021-06-04T14:46:30Z,ER,75.3327066769335,17.435333333333332,PAR sensor confused (too hot?),ok,0.0625,33.49599999999998,24.575,Joasete,7,W,C,4,133,Vikesland,186,7,0.5,1.5846666666666667,133 WN4C 186,1,NA,NA
2021-06-04T14:50:50Z,GPP,-18.15655446588761,20.753333333333334,PAR sensor confused (too hot?),ok,0.0625,34.60666666666668,24.575,Joasete,7,W,I,4,134,Vikesland,187,7,0.5,826.1273333333334,134 WN4I 187,1,TRUE,NA
